row_id;totalcommits;project_id;owner_login;language;created_at;windows;window_idx;name;team;genders;countries;pdi_values;blauGender;turnover;radio;tenureMedian;tenureDiversity;expertise;teamSize;stCongruence;truckFactor;centrality;totalCommitters;female;projectAge;pdi_average;pdi_stdev;idv_values;idv_average;idv_stdev;mas_values;mas_average;mas_stdev;uai_values;uai_average;uai_stdev;ltowvs_values;ltowvs_average;ltowvs_stdev;ivr_values;ivr_average;ivr_stdev;geo_distance;pdi_distance;idv_distance;mas_distance;uai_distance;ltowvs_distance;ivr_distance
450410;23604;1226;django;Python;2012-04-27 17:47:18;24;1;django-html-escape;523881,6569,706550,35608,219228,1449169,6602,6533,7229,6619,188323,6635,98522;male,male,male,male,male,female,male,male,male,male,male,male,male;None,germany,None,sweden,spain,None,united states,australia,united states,australia,united states,united states,None;35,31,57,40,38,40,38,40,40;0.142;0.37;0;1;1;0.7;13;0.4;1;0.7;1100;1;17;39.888888888888886;7.096556285347924;67,71,51,91,90,91,90,91,91;81.44444444444444;14.816469814965297;66,5,42,62,61,62,61,62,62;53.66666666666666;19.5;65,29,86,46,51,46,51,46,46;51.77777777777778;15.809631382307574;83,53,48,26,21,26,21,26,26;36.66666666666666;20.8806130178211;40,78,44,68,71,68,71,68,68;64.0;12.913171570144955;;7.348253220788285;14.662878298615182;21.97783876602513;15.114798803065254;20.46941194555489;12.715819418820931
673758;19168;3545;holman;C;2010-04-15 00:09:54;15;7;dotfiles-v2;127054,349106,224677,151939,259331,852675,386246,145149,192254,73292,11784,4502,41813,16319,4843,22064,41816,169691,212252,63395,158004,61081,161059,430156,21930,29671,98618,324028,169542,171582,59428,8710,86286,54230,73218,113323,283957,169736,129322,199330,207857,3836,23513,311567,270203,136421,777575,15634,5463,25216,16262,311605,16281,16301,13291,164633,10548,19283,26679,23840,866823,155708,4297,220931,221580,29539,1044638,15832,166826,60538,16110,235500,43115,14755,85163,151682,35588,78989,169679;male,male,male,None,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,None,male,None,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,female,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,None,male,male,male,None,male,male,male,male,male,male,male,male,male,male,male,male;united states,canada,united states,None,italy,None,united states,united states,spain,cyprus,united states,united kingdom,united states,germany,united states,united states,None,united states,united states,None,None,france,united states,canada,united states,united states,argentina,None,canada,None,united states,None,united states,netherlands,united states,brazil,None,None,japan,None,canada,poland,united states,france,south africa,united states,None,united states,united states,united kingdom,canada,None,germany,None,united states,poland,united states,united states,australia,spain,united kingdom,brazil,None,united states,united states,None,united states,united states,united kingdom,united states,united states,None,united states,united states,None,united states,russia,None,denmark;40,39,40,50,40,40,57,40,35,40,35,40,40,40,40,68,40,39,40,40,49,39,40,40,38,40,69,54,39,68,40,68,40,40,40,35,39,35,40,68,40,40,38,57,35,69,40,40,40,40,35,40,40,40,40,40,93,18;0.027;0.35;0;5;6;1.0;74;0.0;3;1.5;886;1;9;43.94827586206897;12.085111056829325;91,80,91,76,91,91,51,91,89,91,67,91,91,91,91,71,91,80,91,91,46,80,91,91,80,91,38,46,80,60,91,71,91,91,91,89,80,67,91,60,91,91,90,51,89,38,91,91,91,91,89,91,91,91,91,91,39,74;80.91379310344827;16.115030014787298;62,52,62,70,62,62,42,62,66,62,66,62,62,62,62,43,62,52,62,62,56,52,62,62,14,62,49,95,52,64,62,43,62,62,62,66,52,66,62,64,62,62,61,42,66,49,62,62,62,62,66,62,62,62,62,62,36,16;58.3448275862069;11.82852888502146;46,48,46,75,46,46,86,46,35,46,65,46,46,46,46,86,46,48,46,46,86,48,46,46,53,46,76,92,48,93,46,86,46,46,46,35,48,65,46,93,46,46,51,86,35,76,46,46,46,46,35,46,46,46,46,46,95,23;54.12068965517241;17.561998034239384;26,36,26,61,26,26,48,26,51,26,83,26,26,26,26,63,26,36,26,26,20,36,26,26,67,26,44,88,36,38,26,63,34,26,26,26,51,36,83,26,38,26,26,21,48,51,44,26,26,26,26,51,26,26,26,26,26,81,35;36.86440677966102;17.199095432427438;68,68,68,30,68,68,44,70,68,69,68,40,68,68,68,68,48,68,68,68,68,62,68,68,68,68,68,59,42,68,29,68,48,63,68,68,68,69,68,40,68,29,68,68,71,44,69,59,68,68,68,68,69,68,68,68,68,68,20,70;62.13333333333333;12.463460719533105;2386.3548282236225;13.522829707531482;16.95806895654456;13.165019358988642;18.240599285734746;17.726573557945027;14.175828118028411
806616;104219;1088;torvalds;C;2011-09-04 13:48:12;24;4;linux-imx6-1;130521,35372,265407,908653,831869,3118713,30140,23738,5240,23723,5742,5224,5212,5213,5484,5602,6626,876140,5307,6672,117750,327027,71080,114442,133084,433338,629598,118040,5374,6417,23746,6411,5279,71242,117953,218570,110463,1109166,71034,118006,875157,6641,875159,114388,23663,944001,130519,874670,5459,368282,608260,1156678,71168,1207576,5203,6676,875196,138706,118007,5263,6632,338800,110590,333582,240597,71093,5229,247279,5249,412779,5220,5241,71255,71257,5208,71116,297366,6679,71035,875207,71118;male,male,None,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,female,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,None,male,male,male,male,male,male,male,None,None,male,male,male,male,male,male,male,male,male,male,male;None,None,None,None,None,united kingdom,None,None,None,cyprus,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,united states,None,None,None,finland,None,None,None,None,None,None,japan,None,None,None,None,None,None,japan,None,None,united states,None,None,None,None,None,None,None,australia,None,None,None,None,None,None,None,None,None,united states,None,None,None,united kingdom,finland,None,None,None;35,40,33,54,54,40,38,40,35,33;0.026;0.37;0;5;8;0.6;77;0.8;1;1.1;1053;1;14;40.2;7.771743691090179;89,91,63,46,46,91,90,91,89,63;75.9;19.284132798178344;66,62,26,95,95,62,61,62,66,26;62.1;23.10098602994157;35,46,59,92,92,46,51,46,35,59;56.1;20.59368835347374;51,26,38,88,88,26,21,26,51,38;45.3;24.77924758968906;69,70,68,57,42,42,68,71,68,69,57;61.90909090909091;10.95859977784156;2893.8207868047843;7.16811120043615;17.704419353553075;20.833927264261177;18.46596651117724;21.97997251861776;10.454229244229778
806626;104219;1088;torvalds;C;2011-09-04 13:48:12;24;14;linux-imx6-1;265407,6654,30140,71178,71255,230757,5209,412779,1109166,5212,5213,154598,53899,117750,675177,6554,71080,878937,114388,13893,71086,118040,71088,6417,683746,6641,71143,98431,879366,5742,360521,117953,875159,240895,310944,6363,332644,5312,201468,224650,3118713,23663,944001,433338,6677,368282,6588,114442,226782,5203,6676,23723,1113174,5484,5249,110444,118007,71084,110590,71116,175539,5229,230769,1205593,5220,5241,5240,508421,5307,875161,142059,71034,71035,240597,5374,22768,142614,101474,201436,5311,16410;None,male,male,male,male,male,male,None,male,male,male,None,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,None,male,male,male,male,male,male,male,None,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,None,male,male,male,male,female,male,male,male,male,None;None,None,None,united states,united states,None,united kingdom,None,finland,None,None,None,None,None,None,None,None,None,None,None,None,None,united states,None,None,None,None,None,None,None,china,None,None,None,None,None,None,None,None,None,united kingdom,japan,None,None,None,None,germany,None,None,united states,None,germany,None,None,None,None,None,None,australia,None,india,None,None,None,None,None,None,None,None,None,south korea,None,None,None,None,united states,None,None,brazil,None,None;40,40,35,33,40,80,35,54,35,40,35,38,77,60,40,69;0.027;0.4;0;0;5;0.9;74;0.7;5;0.8;1053;1;14;46.9375;15.89326377221914;91,91,89,63,91,20,89,46,67,91,67,90,48,18,91,38;68.125;26.61547169097954;62,62,66,26,62,66,66,95,66,62,66,61,56,39,62,49;60.375;14.509192488442167;46,46,35,59,46,30,35,92,65,46,65,51,40,85,46,76;53.9375;18.218923312497548;26,26,51,38,26,87,51,88,83,26,83,21,51,100,26,44;51.6875;27.506893075494126;68,68,69,57,68,24,69,42,40,68,40,71,26,29,68,59;54.125;17.507617389772562;2523.246090332369;15.207967744349183;23.580929245677236;14.760829002096449;15.573983099381865;23.320166853451735;15.490812312672391
515462;197;5697168;Akretion;Python;2013-09-11 18:10:57;2;1;openerp-addons-ci;1518305,1577373;male,female;None,None;;0.5;0.34;0;5;5;0.0;2;1.0;2;0.0;10;1;23;;;;;;;;;;;;;;;;;;2387.782245515606;;;;;;
506971;357;873008;puppetlabs;Puppet;2012-06-13 07:17:23;5;2;puppetlabs-puppetdb;5437,5449,5428,5425,4291,41013,5426,41015,400479,5409,5408,912297,9454,1436258,127861,367142,912298;male,male,male,male,male,male,male,male,male,male,male,None,male,male,male,None,female;None,united states,None,united states,france,None,united states,None,None,united states,united kingdom,None,united states,None,None,None,united states;40,40,68,40,40,35,40,40;0.124;0.39;0;1;4;0.0;15;1.0;3;0.1;49;1;18;42.875;10.301698889018258;91,91,71,91,91,89,91,91;88.25;7.00510018282598;62,62,43,62,62,66,62,62;60.125;7.059694449073962;46,46,86,46,46,35,46,46;49.625;15.193396121811796;26,26,63,26,26,51,26,26;33.75;14.70422679756694;68,68,48,68,68,69,68,68;65.625;7.130167299179292;2197.818766624428;12.228155125683424;8.486216649124215;8.311638426527788;17.612337847215073;15.918442932549194;8.767046886558273
531307;9969;10070;symfony;Python;2010-02-16 23:43:51;15;5;symfony-docs-id;8426,96067,113238,8425,8422,1034656,19813,52432,286681,42527,32852,422293,42503,12053,422290,51781,422275,59473,328775,51765,368502,9163,60605,8978,53834,4828,40974,177428,859,34424,53039,19578,52302,38606,259788,51793,11422,31868,220317,1672,178627,108948,131435,260522,122933,395000,31022,155636,162534,115441,87404,19827,189026,14842,873860,28798,149803,28795,42513,195815,19782,120582,1550,648697,28714,220240,1636,36290,269502,128527,4834,217559,18574,178630,18433,18432,28600,45449,19658,59568,328759,44150,4829;male,male,male,male,male,male,male,female,male,male,male,male,male,male,male,None,male,male,male,None,male,male,male,male,male,male,male,male,male,male,None,male,male,male,male,male,male,male,male,male,male,None,male,None,male,male,male,male,male,male,male,male,None,male,male,male,male,male,male,male,male,male,male,None,male,male,male,male,None,male,male,male,male,male,None,male,male,male,male,male,male,male,male;germany,None,france,united states,germany,None,united states,brazil,italy,australia,germany,None,united kingdom,belgium,venezuela,france,None,france,united kingdom,united states,germany,switzerland,germany,france,france,france,canada,None,None,united kingdom,brazil,germany,italy,united states,kazakhstan,germany,switzerland,japan,romania,None,new zealand,None,None,None,None,australia,belgium,france,germany,united states,None,None,None,united states,None,switzerland,united states,united states,united kingdom,united kingdom,france,None,None,None,france,canada,united states,france,None,ukraine,france,None,None,slovakia,india,united states,france,germany,germany,netherlands,germany,denmark,united kingdom;35,68,40,35,40,69,50,38,35,35,65,81,68,68,35,40,35,34,35,68,68,68,39,35,69,35,50,40,88,35,34,54,90,22,38,65,68,35,40,40,34,40,40,35,35,68,68,39,40,68,68,100,77,40,68,35,35,38,35,18,35;0.027;0.36;0;0;2;0.5;74;0.7;5;1.3;772;1;8;49.22950819672131;18.41592919424463;67,71,91,67,91,38,76,90,67,89,75,12,71,71,89,91,67,68,67,71,71,71,80,89,38,67,76,91,20,67,68,46,30,79,90,75,71,67,91,91,68,91,91,89,89,71,71,80,91,71,71,52,48,91,71,67,67,80,67,74,89;72.06557377049181;17.63223265543251;66,43,62,66,62,49,70,61,66,66,54,73,43,43,66,62,66,70,66,43,43,43,52,66,49,66,70,62,50,66,70,95,42,58,61,54,43,66,62,62,70,62,62,66,66,43,43,52,62,43,43,100,56,62,43,66,66,14,66,16,66;58.09836065573771;14.337253244645323;65,86,46,65,46,76,75,51,65,35,94,76,86,86,35,46,65,58,65,86,86,86,48,35,76,65,75,46,88,65,58,92,90,49,51,94,86,65,46,46,58,46,46,35,35,86,86,48,46,86,86,51,40,46,86,65,65,53,65,23,35;62.967213114754095;19.269982886270515;83,63,26,83,26,44,61,21,83,51,82,16,63,63,51,26,83,74,83,63,63,63,36,51,44,83,61,26,85,83,74,88,52,33,21,82,63,83,26,26,74,26,26,51,51,63,63,36,26,63,86,63,77,51,26,63,83,83,67,83,35,51;57.016129032258064;22.00707184064866;40,48,68,40,68,59,30,71,40,69,57,100,48,48,69,68,40,66,40,48,48,48,68,69,59,40,30,68,22,40,66,42,20,75,71,57,48,40,68,68,66,68,68,69,69,48,48,68,68,48,14,48,28,26,68,48,40,40,68,40,70,69;53.91935483870968;16.650996511405708;2196.689746108058;17.16123559951057;17.096792960726802;13.800719074404563;15.96258854183708;18.409971076850223;14.715978049754494
108360;7076;14915;travis-ci;JavaScript;2011-02-27 21:30:40;12;2;travis-ci;14113,59534,5113,4912,61435,64269,41811,34538,60384,34630,6743,936840,63278,11746,85159,54228,125749,71444,14640,3830,9111,2855,16040,1059410,8332,43189,23453,7648,63742,4153,11766,129592,2147,2146,8814,8931,5995,111135,70105;male,male,male,male,male,None,male,male,male,male,male,None,male,male,male,male,male,male,male,male,male,female,male,None,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male;germany,None,colombia,netherlands,germany,netherlands,united states,united states,united states,germany,germany,kyrgyzstan,germany,germany,united states,None,germany,united kingdom,netherlands,germany,None,taiwan,united states,None,united states,germany,germany,switzerland,poland,united states,united states,united states,united states,united states,united states,united states,united states,united states,united states;35,67,38,35,38,40,40,40,35,35,35,35,40,35,35,38,35,58,40,40,35,35,34,68,40,40,40,40,40,40,40,40,40,40;0.054;0.3;0;4;4;0.7;36;0.2;4;1.2;129;1;12;40.1764705882353;8.088415165719928;67,13,80,67,80,91,91,91,67,67,67,67,91,67,89,80,67,17,91,91,67,67,68,60,91,91,91,91,91,91,91,91,91,91;76.8529411764706;19.36277646153736;66,64,14,66,14,62,62,62,66,66,66,66,62,66,66,14,66,45,62,62,66,66,70,64,62,62,62,62,62,62,62,62,62,62;58.91176470588236;14.693572387908825;65,80,53,65,53,46,46,46,65,65,65,65,46,65,35,53,65,69,46,46,65,65,58,93,46,46,46,46,46,46,46,46,46,46;55.294117647058826;12.283345245086217;83,13,67,83,67,26,26,26,83,83,83,83,26,83,51,67,83,93,26,26,83,83,74,38,26,26,26,26,26,26,26,26,26,26;50.47058823529412;27.47145658526721;40,83,68,40,68,68,68,68,40,40,40,40,68,40,69,68,40,49,68,68,40,40,66,29,68,68,68,68,68,68,68,68,68,68;58.47058823529412;14.42269947858425;2320.5054374358724;9.381829063543;20.261339398080946;17.67638671543115;11.713106125433963;25.079802349043224;14.238692411846852
559535;47096;1691;moodle;PHP;2009-12-16 14:01:23;16;12;wip-MDL-38793-2.5_users_replace_filters;708,1190284,9244,241311,114174,9228,110304,9223,9222,9221,9220,666824,217095,217094,9286,1189894,1787376,249273,514761,9252,35710,217115,110336,1189887,9218,9212,9213,9237,398815,1190539,562874,7485,1190468;male,male,male,male,male,female,male,None,male,male,male,male,None,male,male,male,None,male,male,male,male,male,male,male,male,None,male,male,None,male,male,male,None;australia,None,new zealand,None,None,united kingdom,spain,None,united kingdom,None,australia,None,united states,united states,None,None,None,None,canada,None,czech republic,united kingdom,united kingdom,None,None,australia,czech republic,australia,None,None,australia,new zealand,None;38,22,35,57,35,38,40,40,39,35,35,38,38,38,22;0.071;0.39;0;2;4;0.6;27;0.2;1;1.2;366;1;7;36.66666666666666;7.979139469057215;90,79,89,51,89,90,91,91,80,89,89,90,90,90,79;85.13333333333334;10.398259927690283;61,58,66,42,66,61,62,62,52,66,66,61,61,61,58;60.2;6.28149208844068;51,49,35,86,35,51,46,46,48,35,35,51,51,51,49;47.93333333333333;12.464043523366762;21,33,51,48,51,21,26,26,36,51,51,21,21,21,33;34.06666666666667;12.903303379183102;71,75,69,44,69,71,68,68,68,69,69,71,71,71,75;68.6;7.159409393039544;2686.660825567056;8.202597194340383;11.964898294962278;6.326480773254509;13.09658401341788;10.960819332493372;8.42443245987896
995105;714;2857;burke;Go;2012-07-26 13:32:00;5;1;zeus;34656,7811,107161,703032,692371,155382,167382,212713,365514,226761,52784,209625,20280,17910,24119,301937,7609,20366,13313,97277,3844,198751,68938,23461,972714,4134,125358,1235966,97904,60748,62127,13308,894048,43610,25599,11766,44275,33271,67320,222021,24204,291482,195449,28008,34997,7546,842629,114887,204068,13326,161036,260762,20868,48485,152836,4539,304941,66238,6,30370,329960,303348,97504,95999,74614,63477,149685,48986,870844,27563,165153,33777,161067,54736,76392,30036,69032,47466,676378,4910,75165,105121,2229,60707,147579,130844,70526,41458,2504,29078,97274,55199,236131,83686,48534,23454,364487,74278,27695,13574,7586,101056,85149,51541,124625,162362;male,male,male,None,male,male,male,None,None,male,male,male,male,male,None,male,male,male,male,male,male,male,male,male,female,male,male,male,male,male,male,male,male,male,male,male,male,male,None,male,male,male,male,male,male,male,male,male,male,male,None,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,None,male,male,male,male,male,male,None,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,male,None,male,male,male,male,male,male,male,None,male,male,male,None,None,male,male;spain,canada,united states,None,united states,None,canada,germany,None,None,brazil,None,None,australia,None,None,new zealand,montenegro,spain,russia,germany,None,None,None,brazil,united states,united states,None,china,japan,None,united states,singapore,united states,australia,united states,united states,canada,None,latvia,united states,united kingdom,uruguay,sweden,None,united states,united kingdom,united kingdom,bulgaria,united kingdom,None,None,germany,australia,united states,united states,germany,None,None,france,argentina,denmark,None,netherlands,india,australia,south korea,poland,None,canada,singapore,united states,None,hungary,None,canada,united states,united kingdom,netherlands,poland,denmark,None,new zealand,united states,canada,latvia,ukraine,brazil,united states,united states,None,united states,canada,united states,united kingdom,ukraine,united states,brazil,None,canada,united kingdom,denmark,None,brazil,None,united states;57,39,40,40,39,35,69,38,22,57,93,35,69,40,40,80,54,40,74,40,38,40,40,39,44,40,35,61,31,40,35,35,70,35,35,38,40,40,35,68,49,18,38,77,38,60,68,39,74,40,46,39,40,35,38,68,18,22,40,39,44,69,40,40,40,39,40,35,40,69,39,35,18,69,40;0.021;0.35;0;2;7;0.9;94;0.7;4;0.7;55;1;18;45.10666666666667;15.528155189963924;51,80,91,91,80,67,38,90,79,51,39,67,38,91,91,20,46,91,20,91,90,91,91,80,70,91,89,36,71,91,89,89,30,89,67,90,91,91,67,71,46,74,80,48,90,18,60,80,20,91,80,80,91,89,80,60,74,79,91,80,70,38,91,91,91,80,91,89,91,38,80,89,74,38,91;72.52;22.013116483072025;42,52,62,62,52,66,49,61,58,42,36,66,49,62,62,66,95,62,48,62,61,62,62,52,9,62,66,38,5,62,66,66,40,66,66,61,62,62,66,43,56,16,14,56,61,39,64,52,48,62,88,52,62,66,14,64,16,58,62,52,9,49,62,62,62,52,62,66,62,49,52,66,16,49,62;53.50666666666667;17.222214860019736;86,48,46,46,48,65,76,51,49,86,95,65,76,46,46,30,92,46,8,46,51,46,46,48,63,46,35,100,29,46,35,35,85,35,65,51,46,46,65,86,86,23,53,40,51,85,93,48,8,46,82,48,46,35,53,93,23,49,46,48,63,76,46,46,46,48,46,35,46,76,48,35,23,76,46;53.626666666666665;20.43432018544883;48,36,26,26,36,83,44,21,33,75,48,81,83,44,26,26,87,88,26,72,26,21,26,26,36,69,26,51,26,53,26,51,51,69,51,83,21,26,26,83,63,20,35,67,51,21,100,38,36,72,26,58,36,26,51,67,38,35,33,26,36,69,86,44,26,26,26,36,26,51,86,26,44,36,51,35,44,26;45.24358974358975;21.37918996523871;44,68,68,68,68,40,59,71,75,20,44,20,40,59,68,68,24,42,68,46,68,71,68,68,68,13,68,69,53,78,68,69,69,16,69,40,71,68,68,40,48,62,70,68,26,71,29,29,68,46,68,31,68,68,69,68,29,70,75,68,68,13,14,59,68,68,68,68,68,69,14,68,59,68,69,70,59,68;56.80769230769231;18.48344832919069;2920.3931743998146;15.115221167722328;20.80965839709014;17.2388767772826;18.568474570825604;19.004117518233315;18.411215312122074
